rk,conf,adjoe,oe_rank,adjde,de_rank,barthag,barthag_rank,sos,nconf_sos,conf_sos,proj_sos,proj_nconf_sos,proj_conf_sos,elite_sos,elite_nconf_sos,opp_oe,opp_de,proj_opp_oe,proj_opp_de,conf_adj_oe,conf_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conf_pf,conf_pa,conf_poss,conf_oe,conf_de,conf_win%,wab,wab_rk,fun_rk,adjt,Year,Team,qual_games_ratio
1,WCC,125.39830196537145,1,89.75704246009488,7,0.9790710090291497,1,0.6259453199215674,0.5555638725549585,0.6402548532466675,0.6259453199215674,0.5555638725549585,0.6402548532466675,0.7498056345661261,0.7174714264123501,104.51833042906931,98.72436461333213,104.51833042906931,98.72436461333213,123.99457763373339,88.20026933405364,137.15767446452654,95.45226364615172,0.9847649821530967,7,0.0747623163750687,1363.0,1002.0,1125.1375,1.2114074946395441,0.890557820710802,1.0,8.491501772860952,2,38,74.55075875143764,2021,gonzaga,0.2692307692307692
2,Amer,120.59020220330436,5,90.92459408738841,13,0.9625733189390325,2,0.5957334281334249,0.44697793242637257,0.6414286482488721,0.5915476903128833,0.44697793242637257,0.6414286482488721,0.817462989713378,0.861731245664628,102.56383762824186,97.89582219712884,102.46530410653459,97.99792700618934,118.87986269642276,89.66835216680556,119.44002383420042,89.60721716665626,0.9645949089187436,4,-0.030177610730732773,1273.0,1001.0,1111.125,1.1456856789290133,0.9008887388907638,0.8235294117647058,3.992878342829969,12,226,64.95822488017036,2021,houston,0.14814814814814814
3,B12,123.15239494849396,3,94.45896961647173,46,0.954802195383173,3,0.6416218950943834,0.4111516627678853,0.7652609795873956,0.6333368070302237,0.4111516627678853,0.7652609795873956,0.7235799783699474,0.8573152203451204,104.95936561870782,98.23024144538489,104.65478212734388,98.28508396666925,125.61663382785368,94.07396572118208,132.54815531968742,99.10745629324143,0.965892174990899,11,0.08494728346320957,1133.0,942.0,962.3625,1.1773110444349193,0.9788411331488914,0.9285714285714286,6.644074204658592,5,30,68.7679807364964,2021,baylor,0.4583333333333333
4,B10,117.68456164511574,10,90.41985531647046,12,0.9539443770737029,4,0.8030265419587602,0.6081982954802952,0.8454231015465901,0.7954845104140167,0.6081982954802952,0.8454231015465901,0.5937112786829345,0.6668523285829315,110.29741631167866,95.68677885197711,110.21777527357949,95.99864254546762,117.18586181518549,90.99488572767986,128.21700364770547,97.41400033724443,0.959288202084377,17,0.04949330288635623,1572.0,1377.0,1428.9250000000002,1.1001277183896985,0.9636614937802892,0.8,8.919227839095738,1,83,70.70206585337367,2021,illinois,0.5862068965517241
5,B10,118.09741766789524,7,91.06420777593758,14,0.9520914782940686,5,0.7891610796297192,0.5310286525759274,0.8515983929947998,0.7891610796297192,0.5310286525759274,0.8515983929947998,0.6347058416228313,0.9006009480162728,109.65896177638838,95.82230627443083,109.65896177638838,95.82230627443083,118.44086995376978,88.71368539710643,127.94116832151535,92.37088083573826,0.976937744673888,11,0.06011543418001408,1252.0,1088.0,1142.45,1.095890410958904,0.9523392708652457,0.8235294117647058,7.1562175866748685,3,63,66.85351079937807,2021,michigan,0.4583333333333333
6,B10,123.4688321398059,2,95.73084989611644,62,0.9491242667200906,6,0.7445988128472993,0.3988984243168242,0.8465415192133372,0.7426199789212381,0.3988984243168242,0.8465415192133372,0.6253469852050235,0.8181573613730659,108.11060683792509,95.69721777898519,107.92923791621278,95.70577872855847,125.64043765074197,96.22415214159122,130.55717208671015,100.61579425085417,0.9523827916631379,14,-0.016579438222778298,1605.0,1437.0,1388.7875,1.1556843649586421,1.034715534233999,0.7,5.598944890918575,7,204,69.9931949394297,2021,iowa,0.4827586206896552
7,SEC,110.95608419636338,38,88.0781606144032,2,0.9343469375517969,7,0.7781028601694339,0.6795152001470542,0.8136670540274281,0.7705844149169213,0.6795152001470542,0.8136670540274281,0.6789271817290288,0.7745086506952065,108.54712316626112,96.24657552845737,108.30670560194979,96.35213257306712,112.23273501092689,85.87327835474755,114.65491220340395,87.77324770032453,0.955742179333722,12,0.043567810645194216,1474.0,1262.0,1382.0375000000001,1.0665412479762668,0.9131445420258133,0.8888888888888888,6.835730496986616,4,95,73.91914704830916,2021,alabama,0.4
8,B10,122.13382887642021,4,96.99482348598877,78,0.9340287138412902,8,0.7971620181774671,0.5252242795794994,0.8583493466802773,0.7875157646054037,0.5252242795794994,0.8583493466802773,0.6045257571946272,0.8445516711879345,109.7810610251284,94.87086825833467,109.69162199222282,95.26465136662131,122.03710073660348,96.52943654583812,126.85730898139275,98.17747104656318,0.9501352752435912,14,0.01873958912948559,1519.0,1427.0,1357.9125000000001,1.1186287776274244,1.050877725921221,0.6,6.0293840389749205,6,139,66.8566165978058,2021,ohio-state,0.4666666666666667
9,ACC,117.76911584859687,9,93.98903987179887,39,0.9304615338161443,9,0.7276620584172978,0.5787040710471082,0.7570241334107144,0.7236483997267894,0.5787040710471082,0.7570241334107144,0.7159586185056206,0.8461722472172424,107.43606769182863,97.40564136000889,107.21367639998728,97.40966944251346,121.40537430920872,93.625570183157,130.66916473275523,103.64999196923483,0.9348663603419319,9,-0.04907832208674323,1208.0,1060.0,1062.8,1.1366202484004517,0.9973654497553632,0.7333333333333333,2.4660417960654493,24,261,70.36884527039572,2021,florida-state,0.4090909090909091
10,MWC,111.14181984566643,35,89.96821686243133,8,0.9191260624736741,10,0.5849903811962992,0.6341127385843712,0.5455457032041767,0.5941064943594998,0.6341127385843712,0.5455457032041767,0.8127594098317167,0.795278095603437,104.41455184825357,100.13622974280472,104.72510040254373,100.04368031193053,110.27158378448526,88.09449544073831,111.77941275489479,100.66990629109574,0.7692046441977665,4,0.005450233121888193,1272.0,1036.0,1152.4125,1.1037714360092417,0.8989836538565835,0.8235294117647058,2.849971834622953,22,164,66.0010018546882,2021,san-diego-state,0.14814814814814814
